epoch,loss
1,0.8675185096674952
2,0.8500232490999945
3,0.846628947915702
4,0.8453439786516387
5,0.8440671591923155
6,0.8447578463061103
7,0.8433126433142301
8,0.8423719434902586
9,0.8425451973388935
10,0.8411573751219388
11,0.843443146245233
12,0.8407200274796321
13,0.8410305006750699
14,0.8400570939327109
15,0.8394148633397859
16,0.8396997973836702
17,0.839506420184826
18,0.8397224344056228
19,0.8386015378195664
20,0.8382867603466428
21,0.8388309404767793
22,0.8388729313324238
23,0.8380649402223784
24,0.8384169385350984
25,0.8375233333686303
26,0.8384127325025098
27,0.8378474124546709
28,0.8371444628156465
29,0.8375995192034491
30,0.8383193003720251
31,0.8375331459374263
32,0.8377428885163932
33,0.8379658933343559
34,0.8374640164704158
35,0.8365776563512868
36,0.8383976771913726
37,0.8375493374364129
38,0.8383399749624318
39,0.8357302098438657
40,0.8380797402612095
41,0.8365748483559181
42,0.8368159109148486
43,0.8372811535309101
44,0.8366082286012584
45,0.8366717794845844
46,0.8359443697436103
47,0.8373349621378142
48,0.8370690251218862
49,0.8355853495926693
50,0.8356544371308952
51,0.8361900900972301
52,0.8355230216322274
53,0.8364565947960163
54,0.8360622706084416
55,0.8364233966531425
56,0.8366062365729233
57,0.8361070394515991
58,0.8361691877759736
59,0.8356025498488854
60,0.8353541238554593
61,0.8356087261232836
62,0.8357439439872215
63,0.8365916560436117
64,0.8341345043017947
65,0.8358588535210182
66,0.8360105785830267
67,0.8341386071566878
68,0.8363985234293444
69,0.8354331259069772
70,0.8356820932750044
71,0.835403166968247
72,0.8345986411489289
73,0.8352227005465277
74,0.8349344204212057
75,0.8356239203749032
76,0.8354813826495203
77,0.8353907687910672
78,0.8343376550181159
79,0.8352572215014491
80,0.8346873871211348
81,0.8346086678833797
82,0.8349124123310221
83,0.8355061198103017
84,0.8357749310033075
85,0.8340140725004261
86,0.8352728761475662
87,0.8348457998242872
88,0.835364974778274
89,0.8350571352860023
90,0.836346944858288
91,0.8359930864695845
92,0.8348886888602685
93,0.8354306089467016
94,0.8339000274395121
95,0.8351645605317477
96,0.8355935861324442
97,0.8349080677690177
98,0.8337915802824086
99,0.8347481160328306
100,0.8353264644228179
101,0.8349149843742107
102,0.8354847912130685
103,0.8346044071789446
104,0.8354436340003178
105,0.8342472331277255
106,0.8342108319545615
107,0.8339245886638247
108,0.8351617907655651
109,0.8344403205246761
110,0.835491982410694
111,0.8343611141730999
112,0.8348026378401394
113,0.8349821214018197
114,0.8343401074409484
115,0.8338691045498026
116,0.8347226512843164
117,0.8345684984634663
118,0.8338096914620236
119,0.8351171719616857
120,0.8337352666361578
121,0.8337669553427861
122,0.8344354004695498
123,0.8343310787759978
124,0.8351345436326388
125,0.835001276279318
126,0.8344333171844482
127,0.8339441965366232
128,0.8330672646390981
129,0.8343724571425339
130,0.8347842364475645
131,0.8346279427923006
132,0.8343236725905846
133,0.8342322300220358
134,0.8333947395456248
135,0.8349014241119911
136,0.8349302427522067
137,0.8341794655240815
138,0.8336046950570468
139,0.833574156925596
140,0.8353752539075654
141,0.8340818318827399
142,0.8337719128049653
143,0.834485322442548
144,0.83554711095218
145,0.8357876913300876
146,0.8338933726836895
147,0.8336130142211914
148,0.8336745730761824
149,0.8337342258157401
150,0.8334149895043209
