epoch,loss
159,1.0941065681391748
160,1.094435925319277
161,1.0958823590443052
162,1.0934640054045053
163,1.0952354274947067
164,1.0945256085231387
165,1.0941627444892095
166,1.093626884756417
167,1.0944736135417017
168,1.0937707695467718
169,1.0942272712444436
170,1.094794906418899
171,1.0945985087032977
172,1.0945721482408457
173,1.0946339697673404
174,1.0951557660924978
175,1.093697046000382
176,1.0945457959997242
177,1.095092854006537
178,1.0945917581689768
179,1.0946954928595445
180,1.0955845438200853
181,1.0942380403650218
182,1.0945658075398412
183,1.0943544478252016
184,1.0961693056698503
185,1.0939776165732022
186,1.0964089664919623
187,1.094091536258829
188,1.0947570570584002
189,1.0942488505922514
190,1.0945268026713668
191,1.094845043379685
192,1.0948082299068056
193,1.0930047076323937
194,1.0946565336194531
195,1.0948254889455336
196,1.0946835460333988
197,1.093790841924733
198,1.094687034343851
199,1.0945197894655425
200,1.0944376275457184
201,1.09505617947414
202,1.092852834175373
203,1.094299589765483
204,1.094072280258968
205,1.0938058812042764
206,1.0953193738542755
207,1.0949575711940898
208,1.093444508519666
209,1.0942373834807297
210,1.0942391543552794
211,1.0947495337190298
212,1.093548112080015
213,1.0942850096472378
214,1.0931736411719486
215,1.0939274779681503
216,1.0946900408843467
217,1.0943962606890447
218,1.0955461206107304
219,1.093872860382343
220,1.0933732378071752
221,1.0944154180329422
222,1.0944883354778947
223,1.094539531346025
224,1.094203572437681
225,1.0939459488309662
226,1.0949120266684171
227,1.0956388189874846
228,1.094633566922155
229,1.0940780795853713
230,1.094568394792491
231,1.0952422351672733
232,1.094886064529419
233,1.0955173928162147
234,1.0949230136542485
235,1.0929543190989002
236,1.0954357352750055
237,1.0958589118102502
238,1.0946536286123867
239,1.0942276494256382
240,1.0943218527169063
241,1.0933203524556654
242,1.094254649918655
243,1.0946788364443285
244,1.0942132251016026
245,1.0938077852643768
246,1.095970998139217
247,1.0944999826365505
248,1.0954774437279537
249,1.0932697846971708
250,1.09473622831805
251,1.094437939545204
252,1.0945520113254417
253,1.0947641269914035
254,1.0950542462283168
255,1.093728231561595
256,1.0947918378073593
257,1.0948287055410189
258,1.094523600052143
259,1.0943918162378772
260,1.09502910622235
261,1.0949688599027436
262,1.0947261995282667
263,1.0932559814946405
264,1.094094255874897
265,1.0955102394367087
266,1.095707273894343
267,1.0942189339933723
268,1.0948653138917068
269,1.094707896380589
270,1.093808258813003
271,1.0939164260338092
272,1.092331552505493
273,1.0931563052637823
274,1.0956136210211391
275,1.0940877676010132
276,1.0942690775312227
277,1.093895515080156
278,1.0937228523451707
279,1.0946898970110663
280,1.0938300194411443
281,1.0955291591841598
282,1.094640890072132
283,1.0948199806542231
284,1.095034039431605
285,1.093488252574
286,1.0936557120290296
287,1.0952177861641192
288,1.0947335498086337
289,1.0944363298087285
290,1.0949234078670371
291,1.0953665075630976
292,1.0948588798786032
293,1.0948867460777019
294,1.0957059391613664
295,1.094481718129125
296,1.0948058761399369
297,1.0946911869377924
298,1.0939704681264943
299,1.093895750210203
300,1.0932208340743492
