epoch,loss
1,1.1369469823508427
2,1.10421232478372
3,1.0985392628044917
4,1.0953547444836846
5,1.0944961120342387
6,1.094396684087556
7,1.0935888273962613
8,1.0927375201521248
9,1.0918867620928534
10,1.0922281380357413
11,1.094394612312317
12,1.091711565954932
13,1.0913658627148333
14,1.0917819014910994
15,1.091598483200731
16,1.0924698665224273
17,1.0904260750474601
18,1.091223736055966
19,1.0915631368242462
20,1.0907096468169113
21,1.0897798024374863
22,1.0903499981452678
23,1.0903769789070918
24,1.090256626441561
25,1.0907549455248076
26,1.089753389769587
27,1.0898929538397955
28,1.089448276881514
29,1.0919950361909538
30,1.09025033013574
31,1.0894283775625557
32,1.0909704224816683
33,1.089929007250687
34,1.0893390404767003
35,1.0897279977798462
36,1.0890948205158628
37,1.08951458725436
38,1.0892674824287152
39,1.089538256053267
40,1.090022639570565
41,1.0883136486185008
42,1.0892431698996445
43,1.0884671371558616
44,1.0887468559988613
45,1.0896690315213697
46,1.0881737840586696
47,1.0892481425712848
48,1.088875543660131
49,1.090888577494128
50,1.0901610205913412
51,1.0888348431422792
52,1.0897097669798752
53,1.0880394688968
54,1.0902114810614751
55,1.0895026585151408
56,1.088726753201978
57,1.0887467482994342
58,1.088380046959581
59,1.088358495975363
60,1.0887399735121892
61,1.0882442227725324
62,1.0878209516919892
63,1.0897246882833282
64,1.0882076711490236
65,1.0871903740126512
66,1.0868708622866663
67,1.0888412545467245
68,1.0887922730939141
69,1.0887655924106467
70,1.0876794823284808
71,1.0865003963996624
72,1.0883785963058472
73,1.0894022382538895
74,1.087695573938304
75,1.0879345959630506
76,1.0890009074375546
77,1.0883692860603333
78,1.0902477683692142
79,1.087613046991414
80,1.0869510371109534
81,1.0873602086100085
82,1.0882047118811773
83,1.0893205609814873
84,1.088015533726791
85,1.0879922554410737
86,1.0886529046913673
87,1.0876335867520037
88,1.0867752564364466
89,1.0887851320464035
90,1.0886295515915443
91,1.086526832498353
92,1.0875548391506589
93,1.0867034410608225
94,1.0883013273107593
95,1.0872075385060804
96,1.0882518102382792
97,1.0884539390432424
98,1.0876736690258157
99,1.0877576967765545
100,1.0873192869383714
101,1.0878425672136505
102,1.0874008688433416
103,1.0876427070847874
104,1.0877730764191726
105,1.0881405443980776
106,1.0874220650771569
107,1.0877209951137674
108,1.0864585407849017
