P(C)
0.0001731852045558
0.0006529176334147
8.088878521481514e-05
7.06765054896494e-05
0.0001808561796489
3.247850068046569e-05
6.282669784836992e-05
0.0003611099759776
0.0001061261364004
8.111154154676193e-05
0.0001378265586256
4.102167662259359e-05
7.651209390402983e-05
4.197231279977492e-05
4.6866677276352055e-05
0.0001609116444068
0.0001709733283019
3.926158785890143e-05
3.4056619482849214e-05
0.0001171855176696
4.350023299214227e-05
0.0002582498866413
0.0001545332835216
0.000125587510021
0.0002233838145719
0.0002547955947896
0.0001171133571677
0.0003229621697784
5.203399669489214e-05
9.89602848206384e-05
8.311321112115694e-05
2.6435842999768536e-05
4.6706669206925493e-05
5.3725062369812065e-05
0.0003273953345254
0.0001634403993864
0.0020703538225496
4.371357708471102e-05
0.0002904773942717
0.0001040711308029
0.0004997491246029
0.0002919425662015
3.211456075784842e-05
5.978026970301326e-05
0.0011218134373364
6.129877765600258e-05
9.401258432091908e-05
0.0002985091718743
0.0013009565894185
6.749203116674826e-05
0.00071200767223
0.0003737349263966
2.976150091334018e-05
6.368321163177093e-05
0.0001047990106481
7.082396390657192e-05
0.0001826382303044
0.0006628130344142
0.0002739149903795
4.073930944125261e-05
0.000252765688497
0.0001274919197885
0.0006469753729541
0.0002023411847358
5.221596665620078e-05
3.391229847905271e-05
7.49057383835122e-05
0.0009290256755693
0.0002243940615985
0.0003961893921395
0.0004399186562898
0.0001675378609289
0.0001188420718001
2.9817974349608377e-05
6.494758912155334e-05
0.0133462824831087
0.0006465078983983
0.000341052493863
0.0031992891876821
0.0013168381746624
0.000146153253062
0.0007048041716927
0.0006520454325657
5.6862475495823046e-05
6.443305336888754e-05
0.000129321031641
0.0008125272513743
0.0001169878606426
3.4348398903568235e-05
1.632082308150913e-05
8.749303984506827e-05
3.3965634502194896e-05
7.023099282575584e-05
4.725257909085141e-05
7.915693316925709e-05
2.580836037456634e-05
7.495907440665439e-05
6.55907588123856e-05
0.0003316277048324
0.0001960004728081
0.0001537740295451
5.332974831593468e-05
2.331725435251362e-05
3.729442982889255e-05
5.8048417657455194e-05
0.0003840695652337
5.5783205380475265e-05
3.808505793664731e-05
0.0003083951606343
5.6743253797034626e-05
0.0001400007859219
6.907956220850982e-05
0.0001051660879838
4.2006824344161045e-05
0.0001169125627276
4.254018457558291e-05
5.404194109553917e-05
0.0002209491819861
8.248572849595474e-05
2.1695211766365943e-05
5.229753939747707e-05
2.9485408558251212e-05
4.2966872760720405e-05
3.8957258785678365e-05
6.826069738262094e-05
0.0002265400521767
5.043705341375255e-05
5.157279696536853e-05
0.0001372900609811
0.0001343785416001
2.2743107750453612e-05
2.8214756242216765e-05
2.647976678353269e-05
2.462241821293419e-05
7.563048081562074e-05
3.238437828668536e-05
5.971752144049304e-05
3.39091610659267e-05
7.546733533306817e-05
6.325966085975944e-05
0.0001996775209918
